global_index,gene_symbol,in_vcc_output,go_terms,reactome_pathways,string_degree,grn_out_degree,grn_in_degree,active_prior_count
638,H6PD,1,22,0,106,0,2,3
639,VAMP3,1,26,17,84,0,0,3
640,PER3,1,13,4,41,0,2,4
641,UTS2,1,9,2,34,0,1,4
642,TNFRSF9,1,7,1,54,0,8,4
643,EPN3,1,15,0,55,0,0,2
644,LTBP1,1,21,4,40,0,5,4
645,RCN1,1,4,2,32,0,1,4
646,ELN,1,15,3,65,0,17,4
647,RFC2,1,18,23,54,0,1,4
648,ARID1B,1,24,7,47,4,1,4
649,CLPTM1L,1,7,0,35,0,0,2
650,NEDD4L,1,42,5,82,0,3,4
651,FOXP3,1,56,2,85,47,64,4
652,PPP1R3F,1,7,0,39,0,0,2
653,HEXB,1,33,6,33,0,0,3
654,PTCD2,1,5,0,32,0,0,2
655,NEXMIF,1,7,0,18,0,0,2
656,JKAMP,1,6,0,11,0,0,2
657,DKK3,1,13,0,33,0,5,3
658,ARHGEF5,1,16,8,33,0,0,3
659,NFE2L3,1,14,0,32,7,0,3
660,MCUR1,1,9,0,21,0,0,2
661,LIMA1,1,28,0,36,0,3,3
662,LETMD1,1,12,0,14,0,0,2
663,SLC4A8,1,39,1,34,0,0,3
664,LAMC3,1,10,7,37,0,0,3
665,PTGER3,1,16,2,46,0,1,4
666,TNIP3,1,10,1,9,0,5,4
667,MAPK9,1,29,5,101,0,12,4
668,COL23A1,1,11,4,36,0,0,3
669,BCAR1,1,32,4,71,0,2,4
670,FAM160A2,1,8,0,20,0,0,2
671,HERPUD1,1,24,1,32,0,7,4
672,HOMER3,1,15,1,41,0,1,4
673,RAD51,1,65,13,161,0,13,4
674,POLQ,1,35,1,37,0,0,3
675,PIK3CB,1,46,32,111,0,2,4
676,CYBA,1,55,10,42,0,6,4
677,THOC3,1,7,2,37,0,0,3
678,HEBP2,1,7,1,21,0,1,4
679,MPHOSPH9,1,8,0,37,0,0,2
680,PLEKHA5,1,10,1,19,0,0,3
681,PRSS8,1,9,1,33,0,2,4
682,SIKE1,1,8,4,35,0,0,3
683,RRP12,1,4,0,61,0,0,2
684,FNIP2,1,13,1,32,0,1,4
685,MSMO1,1,12,2,49,0,0,3
686,TTC17,1,7,0,11,0,0,2
687,ALX4,1,20,0,36,1,1,3
688,FSTL4,1,6,0,15,0,0,2
689,FOXN3,1,11,0,23,1,0,3
690,METTL24,1,1,0,12,0,0,2
691,AKR7A2,1,16,1,34,0,1,4
692,MRTO4,1,9,0,102,0,0,2
693,NNAT,1,5,0,34,0,1,3
694,USE1,1,11,1,40,0,0,3
695,MCF2L2,1,3,0,13,0,1,3
696,LAMA3,1,24,12,53,0,7,4
697,AP5M1,1,12,0,35,0,0,2
698,ANAPC4,1,16,18,63,0,1,4
699,KCNQ1,1,103,3,84,0,2,4
700,TRAPPC3,1,16,2,41,0,0,3
701,THRAP3,1,23,2,47,0,1,4
702,PHPT1,1,14,0,33,0,0,2
703,ENTPD2,1,20,1,44,0,1,4
704,LY75,1,9,0,40,0,0,2
705,ARID4B,1,14,3,68,12,0,4
706,OPN3,1,28,2,34,0,0,3
707,SDCCAG8,1,16,7,39,0,0,3
708,PTPRN,1,24,0,40,0,0,2
709,HHAT,1,10,2,32,0,2,4
710,KIF1B,1,30,2,44,0,0,3
711,FOXC1,1,53,2,42,18,13,4
712,TBC1D22A,1,5,0,41,0,0,2
713,SYNE2,1,29,1,41,0,0,3
714,PLEKHH1,1,1,0,6,0,0,2
715,ATP9A,1,32,1,16,0,4,4
716,SPO11,1,17,1,71,0,0,3
717,CBLN4,1,10,0,19,0,3,3
718,CHRDL2,1,7,0,27,0,0,2
719,FAM168A,1,2,0,20,0,0,2
720,RELT,1,7,0,27,0,0,2
721,GALC,1,7,1,44,0,0,3
722,NOP58,1,21,3,116,0,0,3
723,SZRD1,1,1,0,31,0,0,2
724,KCNH2,1,43,2,55,0,7,4
725,CUL1,1,38,36,164,0,1,4
726,FAM114A2,1,2,1,35,0,0,3
727,CYFIP2,1,21,5,61,0,2,4
728,TAB2,1,24,16,61,0,2,4
729,GINM1,1,2,0,19,0,0,2
730,EIF2AK2,1,41,6,82,0,11,4
731,USP36,1,21,0,33,0,0,2
732,KMT2C,1,14,8,63,2,0,4
733,MCOLN3,1,17,1,35,0,0,3
734,CCDC85A,1,2,0,9,0,0,2
735,PUM2,1,24,1,52,0,0,3
736,ITIH4,1,11,1,72,0,0,3
737,ITIH1,1,10,0,37,0,0,2
738,HPF1,1,14,0,26,0,0,2
739,ZFR,1,9,0,36,0,0,2
740,ZNF280C,1,6,0,13,0,0,2
741,NPFFR2,1,11,2,26,0,0,3
742,PHF21B,1,1,0,12,0,0,2
743,TRAF1,1,19,2,50,0,8,4
744,RC3H2,1,20,0,45,0,0,2
745,IL17RB,1,17,1,32,0,1,4
746,TRAF3IP2,1,53,0,33,0,6,3
747,GYG2,1,7,4,41,0,0,3
748,DCBLD2,1,8,0,14,0,1,3
749,SERPINB3,1,13,1,38,0,7,4
750,SOAT1,1,18,1,41,0,1,4
751,PKP2,1,43,2,39,0,0,3
752,MSH4,1,16,1,50,0,1,4
753,F7,1,51,6,39,0,8,4
754,GDI2,1,24,2,79,0,0,3
755,PRDM1,1,20,3,45,57,20,4
756,ATG5,1,45,4,90,0,4,4
757,TMCC3,1,6,0,9,0,0,2
758,PITHD1,1,5,0,12,0,0,2
759,MTA3,1,17,11,42,12,4,4
760,USP13,1,27,2,63,0,0,3
761,ATP11B,1,25,2,26,0,0,3
762,LAMC2,1,10,11,45,0,6,4
763,CDK14,1,16,0,40,0,0,2
764,SEC61A1,1,21,2,102,0,0,3
765,PPP1R12A,1,26,5,49,0,1,4
766,RASGRF1,1,19,2,49,0,4,4
767,CAMK2B,1,35,22,67,0,0,3
768,CROCC,1,18,0,37,0,0,2
769,POLR3E,1,8,7,52,0,1,4
770,ATP2B4,1,61,3,45,0,1,4
771,ZC3H11A,1,10,2,38,0,1,4
772,RIOK2,1,16,1,56,0,0,3
773,YIPF1,1,11,0,35,0,0,2
774,NDC1,1,14,31,44,0,0,3
775,DGKG,1,18,1,37,0,1,4
776,TBXAS1,1,19,3,33,0,8,4
777,PARP12,1,13,0,43,0,0,2
778,ALDH18A1,1,23,1,141,0,1,4
779,TARBP1,1,9,0,37,0,0,2
780,GATB,1,9,0,57,0,0,2
781,MXD1,1,11,0,34,27,6,3
782,CDK17,1,10,0,45,0,0,2
783,DNAJC25,1,3,0,35,0,0,2
784,SLC2A3,1,22,4,46,0,17,4
785,PSD,1,13,0,17,0,0,2
786,CTDP1,1,20,15,41,0,0,3
787,YBX3,1,22,0,37,25,4,3
788,STYK1,1,7,0,8,0,0,2
789,WNK1,1,54,1,45,0,4,4
790,CCAR1,1,16,3,36,0,1,4
791,OGFR,1,7,0,9,0,0,2
792,GNA15,1,12,9,79,0,0,3
793,CREB3L3,1,23,2,47,8,1,4
794,PIGV,1,8,1,32,0,0,3
795,PTPRU,1,20,1,36,0,2,4
796,SNRNP40,1,25,3,73,0,0,3
797,RIMBP2,1,7,0,28,0,0,2
798,COL11A1,1,16,8,63,0,5,4
799,QSER1,1,1,0,28,0,0,2
800,MPC1,1,5,1,15,0,0,3
801,ACAA1,1,21,5,97,0,0,3
802,BCAT1,1,15,1,44,0,1,4
803,HDAC7,1,25,7,41,12,7,4
804,LZTS1,1,10,0,22,0,0,2
805,PRDM6,1,9,0,28,0,0,2
806,WNT8A,1,17,4,39,0,1,4
807,SPAG4,1,9,0,33,0,0,2
808,NCKAP1,1,22,7,81,0,1,4
809,GUCY1B1,1,21,2,38,0,2,4
810,SFSWAP,1,7,0,32,0,0,2
811,TNK2,1,32,1,39,0,0,3
812,MON2,1,13,0,35,0,0,2
813,CDH3,1,28,2,43,0,16,4
814,ARSF,1,4,2,37,0,0,3
815,GPBP1,1,10,0,10,0,0,2
816,DGAT2,1,34,3,61,0,3,4
817,ZNF112,1,6,1,9,0,0,3
818,CS,1,11,4,143,0,7,4
819,LTK,1,21,1,13,0,0,3
820,ELMO2,1,7,5,40,0,0,3
821,WAPL,1,24,4,40,0,0,3
822,VMP1,1,20,0,39,0,5,3
823,APPBP2,1,17,0,44,0,0,2
824,POLD1,1,28,18,113,0,7,4
825,SEZ6,1,12,0,13,0,0,2
826,EIF4B,1,12,9,49,0,1,4
827,SLC6A16,1,7,0,2,0,0,2
828,BICRA,1,13,2,36,0,0,3
829,SPHK2,1,42,1,44,0,1,4
830,CA11,1,5,0,15,0,1,3
831,ISOC2,1,6,0,33,0,0,2
832,U2AF2,1,22,6,118,0,2,4
833,EPN1,1,14,3,50,0,0,3
834,MED29,1,10,3,44,0,1,4
835,AHRR,1,17,5,32,3,2,4
836,GSC2,1,12,0,30,1,1,3
837,ZNF275,1,5,0,6,0,0,2
838,MTMR1,1,13,2,46,0,0,3
839,GPC1,1,22,18,85,0,2,4
840,HAGH,1,9,0,33,0,1,3
841,RNF4,1,29,2,61,0,6,4
842,CASP8,1,73,22,108,0,27,4
843,LIMCH1,1,12,0,17,0,0,2
844,INTS13,1,17,1,32,0,0,3
845,TM7SF3,1,7,0,16,0,0,2
846,DLX3,1,26,0,34,20,5,3
847,SPA17,1,14,0,37,0,0,2
848,TSPAN32,1,6,0,36,0,0,2
849,CCN5,1,11,0,18,0,10,3
850,DMRT3,1,12,0,33,2,0,3
851,ST3GAL6,1,11,4,36,0,0,3
852,ATP2C2,1,21,1,37,0,0,3
853,NGFR,1,46,11,70,0,20,4
854,CDON,1,13,3,34,0,0,3
855,TAF2,1,17,10,71,0,3,4
856,HIPK2,1,45,6,44,9,3,4
857,TNPO3,1,12,0,42,0,0,2
858,RFXANK,1,10,0,39,5,0,3
859,TMEM161A,1,7,0,21,0,0,2
860,LPAR2,1,15,3,42,0,1,4
861,CTSA,1,16,6,47,0,2,4
862,SUGP2,1,7,0,22,0,0,2
863,SLC12A2,1,57,1,54,0,1,4
864,SNX24,1,7,0,25,0,0,2
865,EYA2,1,12,1,34,0,6,4
866,CNN2,1,17,2,34,0,1,4
867,ABCA7,1,50,1,42,0,1,4
868,SNCAIP,1,13,1,36,0,0,3
869,DDX20,1,31,2,40,0,3,4
870,BTBD1,1,9,2,39,0,0,3
871,FAR2,1,7,1,20,0,0,3
872,POU1F1,1,22,0,42,47,22,3
873,CHI3L2,1,4,0,22,0,0,2
874,SBNO2,1,13,0,15,0,4,3
875,PMS1,1,13,0,41,0,0,2
876,HMG20B,1,5,3,44,1,0,4
877,CALCRL,1,26,3,32,0,1,4
878,TAF11,1,17,11,57,0,3,4
879,ANKS1A,1,8,0,33,0,0,2
880,AP3D1,1,44,0,46,0,0,2
881,ZNF76,1,14,0,19,7,0,3
882,SLC9A3R2,1,18,0,44,0,0,2
883,NTHL1,1,21,5,38,0,4,4
884,UHRF1BP1,1,4,0,24,0,0,2
885,GNAI3,1,28,8,143,0,0,3
886,IPO5,1,21,1,51,0,0,3
887,OAT,1,12,1,64,0,13,4
888,WDR3,1,8,2,90,0,0,3
889,PKN2,1,37,6,36,0,0,3
890,WDR18,1,11,1,43,0,0,3
891,TRAM2,1,6,0,23,0,1,3
892,NTN1,1,19,6,52,0,5,4
893,GLP2R,1,10,2,33,0,0,3
894,MCM10,1,13,2,62,0,6,4
895,DGKA,1,18,1,37,0,2,4
896,ERBB3,1,51,0,73,0,11,3
897,ROPN1,1,9,1,35,0,0,3
898,ANKRD44,1,1,0,19,0,0,2
899,KARS,1,31,0,0,0,0,1
900,ADAT1,1,7,1,16,0,0,3
901,PDIA5,1,9,1,36,0,0,3
902,TBC1D22B,1,4,0,39,0,0,2
903,NDUFB4,1,8,2,48,0,0,3
904,SPEN,1,16,1,39,2,2,4
905,MYLK,1,25,2,47,0,20,4
906,ZC3H15,1,9,1,47,0,0,3
907,MAP2K4,1,24,5,50,0,3,4
908,PACC1,1,6,0,25,0,0,2
909,SNAP91,1,19,2,48,0,2,4
910,SLK,1,19,3,32,0,0,3
911,CYB5R4,1,18,1,45,0,0,3
912,COL17A1,1,15,7,54,0,0,3
913,GSTO2,1,15,2,47,0,0,3
914,SEC61A2,1,10,2,55,0,0,3
915,PRKCQ,1,29,9,38,0,13,4
916,TLE2,1,12,4,39,0,3,4
917,ASB1,1,10,2,35,0,0,3
918,FAM107B,1,1,0,32,0,0,2
919,ME1,1,24,4,34,0,7,4
920,TBC1D1,1,5,1,36,0,0,3
921,CDK13,1,24,2,48,0,0,3
922,MTHFD2,1,15,1,44,0,1,4
923,SLC9A7,1,21,1,33,0,0,3
924,FOXJ2,1,21,1,28,1,0,4
925,YBX1,1,40,10,111,82,8,4
926,PDE4A,1,17,2,41,0,0,3
927,PPP2R5A,1,16,24,56,0,0,3
928,CTNNA2,1,39,1,56,0,2,4
929,ELAVL1,1,41,2,110,0,12,4
930,TIE1,1,21,0,45,0,5,3
931,DIP2B,1,10,0,41,0,1,3
932,SMARCD1,1,34,11,45,0,1,4
933,KDM4A,1,19,3,49,0,3,4
934,NFYC,1,19,5,36,23,0,4
935,ZMYND12,1,6,0,15,0,0,2
936,SLC9A3,1,29,1,57,0,7,4
937,NGEF,1,14,6,39,0,1,4
938,ASPM,1,15,0,94,0,4,3
939,CD84,1,16,2,34,0,2,4
940,ELOVL1,1,18,3,32,0,2,4
941,SPI1,1,63,2,85,312,33,4
942,ZNRD1,1,15,0,42,0,0,2
943,MPPED2,1,7,0,13,0,6,3
944,CLDN18,1,19,1,42,0,0,3
945,ZBTB11,1,7,0,20,0,0,2
946,ATXN3,1,39,2,54,0,2,4
947,GOLGA5,1,12,1,43,0,0,3
948,FGFR2,1,121,5,97,0,12,4
949,LRRC40,1,3,0,42,0,0,2
950,ISOC1,1,3,0,39,0,0,2
951,EML1,1,18,0,28,0,0,2
952,TRMT11,1,11,1,65,0,0,3
953,THUMPD1,1,6,1,29,0,0,3
954,MSANTD3,1,1,0,9,0,0,2
955,KIF26A,1,13,4,37,0,0,3
956,ATG2B,1,18,0,47,0,0,2
957,ARFGEF1,1,27,0,37,0,0,2
958,ACSM2B,1,13,4,34,0,0,3
959,ZFAT,1,9,0,18,2,0,3
960,MTFR1,1,7,0,23,0,0,2
961,STAG3,1,14,1,51,0,2,4
962,FECH,1,23,2,86,0,5,4
963,MYO9A,1,25,3,33,0,0,3
964,DDX3Y,1,14,0,35,0,0,2
965,PFKP,1,17,1,48,0,4,4
966,IDI1,1,13,2,40,0,0,3
967,SP100,1,46,2,48,3,1,4
968,KLF6,1,14,0,40,56,6,3
969,PLPP1,1,24,1,32,0,7,4
970,NEO1,1,11,2,50,0,1,4
971,TRAM1,1,9,1,35,0,0,3
972,PHKA1,1,12,1,37,0,0,3
973,TNFRSF1A,1,42,7,110,0,15,4
974,CACNB1,1,14,5,39,0,0,3
975,EVI5,1,9,0,38,0,0,2
976,STOML1,1,7,0,42,0,0,2
977,PKM,1,36,2,116,0,15,4
978,DHX29,1,19,0,41,0,0,2
979,DNTTIP2,1,9,0,41,0,1,3
980,METTL22,1,9,1,28,0,0,3
981,TP53BP1,1,36,5,136,1,17,4
982,TRO,1,6,0,11,0,0,2
983,RRP15,1,3,0,59,0,0,2
984,RHOA,1,86,26,292,0,22,4
985,DHX8,1,18,1,83,0,0,3
986,PRKCZ,1,49,5,70,0,3,4
987,ZFY,1,12,0,34,0,0,2
988,IARS2,1,13,2,41,0,0,3
989,SYT1,1,85,11,100,0,3,4
990,NAV3,1,14,0,24,0,0,2
991,IDH3G,1,12,2,48,0,0,3
992,ROGDI,1,16,0,29,0,0,2
993,PDZD4,1,1,0,18,0,0,2
994,ATP2B3,1,21,3,39,0,0,3
995,ROCK1,1,78,15,75,0,13,4
996,CBFB,1,16,25,61,3,4,4
997,PDK3,1,15,2,33,0,2,4
998,HYAL2,1,52,2,35,0,0,3
999,HDAC4,1,44,9,66,23,2,4
1000,RASSF1,1,17,0,63,0,17,3
1001,FGFR3,1,38,4,82,0,17,4
1002,IFI35,1,17,1,87,0,3,4
1003,HEATR6,1,1,0,31,0,0,2
1004,COASY,1,11,1,57,0,0,3
1005,PLEKHH3,1,2,0,15,0,0,2
1006,MEF2A,1,33,2,48,105,9,4
1007,OTUD5,1,18,2,46,0,1,4
1008,TFE3,1,24,1,40,36,1,4
1009,TBC1D25,1,5,1,38,0,0,3
1010,ACSL4,1,26,2,51,0,3,4
1011,INPP5A,1,14,1,38,0,0,3
1012,GPKOW,1,8,2,50,0,0,3
1013,GRIPAP1,1,18,0,39,0,0,2
1014,FTSJ1,1,19,1,62,0,0,3
1015,PRR11,1,4,0,14,0,1,3
1016,REEP1,1,12,1,43,0,0,3
1017,ATP11A,1,24,2,32,0,0,3
1018,POLR1A,1,22,5,78,0,1,4
1019,LAPTM4A,1,7,0,17,0,0,2
1020,TTC7A,1,5,0,24,0,1,3
1021,IP6K2,1,26,2,33,0,1,4
1022,SRBD1,1,8,0,39,0,0,2
1023,KIF2A,1,31,10,76,0,1,4
1024,RASGRP2,1,15,4,36,0,0,3
1025,PSME4,1,14,1,43,0,0,3
1026,IFT80,1,13,1,46,0,0,3
1027,SIRT2,1,94,1,42,0,4,4
1028,ERLEC1,1,11,5,57,0,0,3
1029,PPP2R5B,1,8,24,51,0,0,3
1030,PYGM,1,9,1,65,0,1,4
1031,PAGE1,1,1,0,17,0,0,2
1032,PITX1,1,20,0,37,37,8,3
1033,TRPC7,1,12,4,27,0,0,3
1034,MAST4,1,9,0,17,0,0,2
1035,ADGRF5,1,14,1,31,0,0,3
1036,SDK2,1,7,1,19,0,0,3
1037,ADAM7,1,11,0,8,0,0,2
1038,NUP133,1,18,37,51,0,0,3
1039,NUCKS1,1,27,0,23,1,0,3
1040,VPS35,1,71,1,92,0,0,3
1041,DNAJA2,1,14,2,46,0,0,3
1042,BCL3,1,34,0,46,26,12,3
1043,KCNAB2,1,28,2,56,0,2,4
1044,ABCC9,1,31,4,46,0,2,4
1045,GAL,1,30,2,68,0,19,4
1046,CLEC2D,1,11,1,34,0,2,4
1047,FUNDC1,1,7,1,44,0,0,3
1048,MAOB,1,13,1,63,0,13,4
1049,RORA,1,44,8,44,78,9,4
1050,DRD4,1,48,2,49,0,0,3
1051,TGFBR3,1,68,10,35,0,4,4
1052,PLA2G10,1,39,6,45,0,0,3
1053,HES2,1,14,0,0,0,0,1
1054,ATP1B3,1,26,4,43,0,0,3
1055,NEDD4,1,63,5,77,0,3,4
1056,PIGB,1,7,1,35,0,0,3
1057,MAPK6,1,18,1,46,0,1,4
1058,GNB5,1,28,28,123,0,0,3
1059,RAB27A,1,38,5,49,0,5,4
1060,HDHD5,1,2,0,20,0,0,2
1061,UFD1,1,22,6,80,0,0,3
1062,LRP6,1,51,5,94,0,4,4
1063,GUCY2C,1,13,2,45,0,3,4
1064,SCT,1,21,2,55,0,12,4
1065,PHRF1,1,3,0,33,0,0,2
1066,ELP1,1,10,1,38,0,6,4
1067,NUCB2,1,17,0,33,0,0,2
1068,PFN2,1,24,2,33,0,0,3
1069,PTPN3,1,18,2,37,0,0,3
1070,SPTB,1,24,4,32,0,2,4
1071,DAPP1,1,10,1,33,0,0,3
1072,FGF10,1,55,24,66,0,26,4
1073,SLC44A1,1,16,3,17,0,0,3
1074,TMEM260,1,5,0,35,0,0,2
1075,SMG6,1,20,1,47,0,0,3
1076,EXOC5,1,12,3,45,0,0,3
1077,CLTCL1,1,24,5,73,0,0,3
1078,FGF22,1,19,21,52,0,0,3
1079,FSTL3,1,17,3,33,0,8,4
1080,DGCR2,1,4,0,36,0,0,2
1081,RNF126,1,21,1,36,0,0,3
1082,ZXDC,1,8,0,11,6,2,3
1083,JMJD6,1,33,2,46,0,0,3
1084,POLB,1,35,7,36,0,4,4
1085,ST6GALNAC1,1,8,1,49,0,0,3
1086,WIPI1,1,32,2,51,0,0,3
1087,FRMPD1,1,8,0,25,0,0,2
1088,GBA2,1,27,1,46,0,2,4
1089,NDST1,1,12,1,42,0,0,3
1090,AP3M2,1,24,0,35,0,0,2
1091,ST6GALNAC2,1,8,5,32,0,0,3
1092,CHAT,1,12,2,42,0,12,4
1093,TESK2,1,14,0,13,0,0,2
1094,CFAP20,1,20,0,41,0,4,3
1095,CSNK2A2,1,27,14,75,0,8,4
1096,PTPN21,1,5,0,25,0,0,2
1097,EIF2B3,1,17,1,39,0,0,3
1098,CAMK2A,1,44,22,104,0,9,4
1099,TCOF1,1,13,0,35,0,0,2
1100,OSBPL3,1,18,1,33,0,0,3
1101,EPHA8,1,23,3,38,0,5,4
1102,SLC12A3,1,22,2,44,0,0,3
1103,RAD18,1,27,2,61,0,1,4
1104,ATP2B1,1,30,4,39,0,2,4
1105,TRPM5,1,19,2,42,0,0,3
1106,NCK2,1,31,8,76,0,3,4
1107,MAP4K4,1,24,1,35,0,4,4
1108,MGAT4A,1,18,4,32,0,0,3
1109,WDR1,1,28,1,43,0,0,3
1110,SNX13,1,7,0,38,0,0,2
1111,MS4A12,1,4,0,27,0,1,3
1112,ARHGAP10,1,11,4,22,0,0,3
1113,ING3,1,21,1,66,0,0,3
1114,VASH1,1,18,1,30,0,0,3
1115,LMCD1,1,9,1,10,0,0,3
1116,BUD23,1,16,2,62,0,0,3
1117,SEL1L,1,15,7,59,0,1,4
1118,TRIP13,1,16,0,50,0,0,2
1119,ATP6AP1,1,34,4,48,0,1,4
1120,TCF3,1,38,6,88,119,17,4
1121,TRIB2,1,12,0,29,0,7,3
1122,DAZAP1,1,16,0,41,0,1,3
1123,MBD3,1,26,12,36,1,8,4
1124,PRLH,1,8,1,32,0,0,3
1125,HLTF,1,37,1,50,0,3,4
1126,FAM50A,1,7,1,31,0,0,3
1127,FAM3A,1,6,0,9,0,2,3
1128,CPSF1,1,9,7,64,0,0,3
1129,MYO3B,1,20,2,43,0,0,3
1130,CYBRD1,1,15,1,36,0,1,4
1131,CDH19,1,16,1,33,0,0,3
1132,PDCD2,1,10,0,32,0,1,3
1133,SLC6A15,1,21,2,17,0,0,3
1134,RDH11,1,14,3,34,0,0,3
1135,PRKACA,1,86,39,611,0,52,4
1136,ADGRL1,1,15,0,176,0,0,2
1137,SPP2,1,8,3,35,0,1,4
1138,ACTN1,1,50,7,77,0,0,3
1139,ZFYVE26,1,18,0,39,0,1,3
1140,EPN2,1,14,2,50,0,0,3
1141,PTPN18,1,9,2,25,0,0,3
1142,LIMS2,1,10,1,14,0,0,3
1143,ASIC4,1,7,1,18,0,0,3
1144,SPEG,1,9,0,8,0,2,3
1145,LNX1,1,14,1,56,0,0,3
1146,ALDH3A2,1,26,2,79,0,2,4
1147,TFRC,1,63,18,124,0,14,4
1148,SREBF1,1,63,3,97,123,30,4
1149,TRPC5,1,32,2,46,0,0,3
1150,AFF4,1,15,4,54,0,0,3
1151,UBE2D1,1,17,37,139,0,0,3
1152,MPP5,1,34,0,49,0,0,2
1153,RHOBTB1,1,15,1,34,0,0,3
1154,SMC1A,1,30,7,65,0,1,4
1155,HSD17B10,1,41,5,46,0,1,4
1156,MARK2,1,38,0,43,0,0,2
1157,HMMR,1,14,3,64,0,4,4
1158,CHFR,1,10,0,36,0,2,3
1159,TRHDE,1,13,0,3,0,0,2
1160,P4HA2,1,9,2,39,0,1,4
1161,FCGR2B,1,55,2,54,0,7,4
1162,NFATC3,1,26,3,34,39,2,4
1163,TRNT1,1,22,2,44,0,1,4
1164,ACADVL,1,22,2,47,0,1,4
1165,STK10,1,17,4,32,0,0,3
1166,FBXW11,1,22,12,63,0,0,3
1167,ACAP1,1,8,0,34,0,0,2
1168,CRMP1,1,25,1,48,0,3,4
1169,EVC,1,11,2,33,0,0,3
1170,DERL2,1,17,6,60,0,0,3
1171,SIDT1,1,7,0,36,0,1,3
1172,NDE1,1,28,13,51,0,0,3
1173,MRVI1,1,6,0,32,0,0,2
1174,TMEM38A,1,10,0,37,0,0,2
1175,AP1M1,1,25,5,63,0,0,3
1176,PVR,1,23,2,47,0,14,4
1177,XRCC1,1,27,5,59,0,8,4
1178,SCARB1,1,49,0,102,0,29,3
1179,CYP2W1,1,19,2,32,0,0,3
1180,MCM2,1,28,7,67,0,4,4
1181,MOV10L1,1,17,1,33,0,1,4
1182,PANX2,1,13,1,16,0,0,3
1183,SELENOO,1,7,0,41,0,0,2
1184,TP63,1,47,9,51,190,22,4
1185,ALPK1,1,14,2,30,0,0,3
1186,LLGL2,1,16,0,36,0,1,3
1187,PDE8A,1,14,1,36,0,0,3
1188,CLCN4,1,18,1,27,0,0,3
1189,NLE1,1,3,0,46,0,0,2
1190,SDHA,1,18,3,113,0,0,3
1191,SMARCE1,1,35,10,57,4,0,4
1192,FNDC8,1,5,0,12,0,0,2
1193,GSDMB,1,16,0,35,0,0,2
1194,KDM5A,1,25,2,48,16,2,4
1195,ADAM11,1,14,1,12,0,0,3
1196,PPP2R3A,1,15,0,41,0,0,2
1197,FERMT2,1,54,3,47,0,1,4
1198,ABCB11,1,34,3,52,0,8,4
1199,DHRS9,1,16,2,38,0,1,4
1200,CD5L,1,11,1,35,0,4,4
1201,PTGS2,1,40,8,73,0,108,4
1202,IGF2BP2,1,19,1,59,0,6,4
1203,MAP3K13,1,22,0,22,0,1,3
1204,ST6GAL1,1,14,6,51,0,5,4
1205,TBX21,1,33,1,62,44,15,4
1206,FRY,1,9,0,5,0,0,2
1207,PICALM,1,62,4,85,0,0,3
1208,NSF,1,28,6,68,0,0,3
1209,GLI2,1,59,5,67,147,6,4
1210,CLASP1,1,50,14,41,0,1,4
1211,NOTCH3,1,24,8,56,0,12,4
1212,CLNS1A,1,16,1,42,0,1,4
1213,PPP2R2C,1,5,0,54,0,1,3
1214,TEAD2,1,21,4,33,6,1,4
1215,EED,1,19,10,63,0,2,4
1216,CDHR2,1,26,0,19,0,0,2
1217,SNCB,1,14,1,49,0,1,4
1218,TSG101,1,46,6,89,3,2,4
1219,NCBP3,1,15,0,52,0,1,3
1220,ATP2A3,1,25,4,36,0,3,4
1221,CA12,1,8,1,36,0,3,4
1222,MGLL,1,18,4,76,0,2,4
1223,NTN4,1,11,2,30,0,0,3
1224,BCS1L,1,11,2,72,0,0,3
1225,NUAK1,1,15,1,19,0,2,4
1226,DPP8,1,8,0,34,0,0,2
1227,ZNF532,1,4,1,19,0,0,3
1228,SCARF1,1,14,1,38,0,2,4
1229,LMAN1,1,21,9,70,0,0,3
1230,HACD3,1,19,1,35,0,5,4
1231,IPCEF1,1,10,0,12,0,0,2
1232,ZZEF1,1,4,0,30,0,0,2
1233,NOX3,1,13,3,34,0,0,3
1234,ENO1,1,34,3,81,17,4,4
1235,SLC12A1,1,19,2,53,0,0,3
1236,MYDGF,1,13,1,18,0,0,3
1237,ANO8,1,6,4,24,0,0,3
1238,TUBE1,1,12,0,32,0,0,2
1239,ARHGEF10L,1,8,5,26,0,0,3
1240,TXK,1,20,1,39,0,0,3
1241,WSCD2,1,2,0,6,0,1,3
1242,KCNQ2,1,20,2,69,0,2,4
1243,TACR2,1,27,2,32,0,0,3
1244,ACTR6,1,12,0,37,0,2,3
1245,TIPIN,1,16,1,49,0,0,3
1246,SRI,1,35,5,35,0,0,3
1247,EIF4G3,1,13,2,35,0,1,4
1248,NUP37,1,9,37,37,0,0,3
1249,SEMA3A,1,31,3,48,0,0,3
1250,GTSE1,1,11,2,41,0,0,3
1251,SEMA3C,1,23,0,32,0,2,3
1252,TTC38,1,2,0,16,0,0,2
1253,ACAT1,1,26,6,72,0,7,4
1254,GRAMD4,1,8,0,12,0,1,3
1255,CELSR1,1,27,0,35,0,0,2
1256,WNT8B,1,16,4,37,0,5,4
1257,ZNF638,1,12,1,42,0,0,3
1258,SLC25A40,1,8,0,10,0,0,2
1259,TIMM21,1,11,2,53,0,0,3
1260,ADD2,1,27,1,40,0,0,3
1261,FGF4,1,15,39,64,0,17,4
